GENE	RHO
DNAJC17	0.619047619047619
DRG2	0.619047619047619
EGR2	0.619047619047619
EIF5A	0.619047619047619
EML2	0.619047619047619
EPHB3	0.619047619047619
EPYC	0.619047619047619
ERCC4	0.619047619047619
ERP29	0.619047619047619
ESPN	0.619047619047619
EXD2	0.619047619047619
FAM149A	0.619047619047619
FCN2	0.619047619047619
FLJ10038	0.619047619047619
FRS3	0.619047619047619
GALNT12	0.619047619047619
GCNT3	0.619047619047619
GH2	0.619047619047619
GJA8	0.619047619047619
GLP2R	0.619047619047619
GNPDA1	0.619047619047619
GPC4	0.619047619047619
GPR132	0.619047619047619
GRK1	0.619047619047619
GRM1	0.619047619047619
GSTM4	0.619047619047619
GZMA	0.619047619047619
GZMK	0.619047619047619
HAND2	0.619047619047619
HAO2	0.619047619047619
HAPLN1	0.619047619047619
HGD	0.619047619047619
HIST1H1C	0.619047619047619
HK3	0.619047619047619
HOXB7	0.619047619047619
HOXD13	0.619047619047619
HPR	0.619047619047619
HTR2C	0.619047619047619
ICOS	0.619047619047619
IFNA2	0.619047619047619
IFT57	0.619047619047619
IGF2BP3	0.619047619047619
IGHG1///IGHD///IGHA2///IGH	0.619047619047619
IGHM///IGHG1///IGHD	0.619047619047619
IL37	0.619047619047619
INS	0.619047619047619
ITPR3	0.619047619047619
JPH2	0.619047619047619
KAT2A	0.619047619047619
KCNJ6	0.619047619047619
KCNN2	0.619047619047619
KCNQ4	0.619047619047619
KIFC1	0.619047619047619
KRT33B	0.619047619047619
KRT36	0.619047619047619
KRTAP5-8	0.619047619047619
L1TD1	0.619047619047619
LAMC2	0.619047619047619
LDHC	0.619047619047619
LECT1	0.619047619047619
LILRA6	0.619047619047619
LMOD1	0.619047619047619
LOC100505498	0.619047619047619
LOC101930168///LOC100509620///AQP7	0.619047619047619
LOC101930405///IGHG1	0.619047619047619
LRRFIP1	0.619047619047619
LUNAR1	0.619047619047619
MAG	0.619047619047619
MAPRE3	0.619047619047619
MIER2	0.619047619047619
MLIP	0.619047619047619
MROH7	0.619047619047619
MRPL39	0.619047619047619
MTMR6	0.619047619047619
MUC8	0.619047619047619
MVK	0.619047619047619
MYH6	0.619047619047619
MYH8	0.619047619047619
MYOD1	0.619047619047619
MYRF	0.619047619047619
MYT1	0.619047619047619
NCBP1	0.619047619047619
NDUFA7	0.619047619047619
NDUFB11	0.619047619047619
NEDD9	0.619047619047619
NFE2	0.619047619047619
NPLOC4	0.619047619047619
NPR2	0.619047619047619
NR2E1	0.619047619047619
NR6A1	0.619047619047619
NRIP2	0.619047619047619
NSUN3	0.619047619047619
NUP88	0.619047619047619
NYNRIN	0.619047619047619
OLIG2	0.619047619047619
OPN1SW	0.619047619047619
ORM1	0.619047619047619
OSER1	0.619047619047619
PAK5	0.619047619047619
PARP11	0.619047619047619
PCSK1	0.619047619047619
PDE4D	0.619047619047619
PDK2	0.619047619047619
PHC3	0.619047619047619
PHF20	0.619047619047619
PHYHIP	0.619047619047619
PI15	0.619047619047619
PI4K2A	0.619047619047619
PICALM	0.619047619047619
PLA2R1	0.619047619047619
PLCH2	0.619047619047619
PLEKHF1	0.619047619047619
PLSCR4	0.619047619047619
PMEPA1	0.619047619047619
PNKP	0.619047619047619
PNLIP	0.619047619047619
PNPLA3	0.619047619047619
POLR3G	0.619047619047619
POPDC3	0.619047619047619
PPAN-P2RY11///PPAN	0.619047619047619
PPEF2	0.619047619047619
PPFIA2	0.619047619047619
PPFIA3	0.619047619047619
PPOX	0.619047619047619
PRDM5	0.619047619047619
PRO2012	0.619047619047619
PROP1	0.619047619047619
PRSS22	0.619047619047619
PTGIR	0.619047619047619
PYHIN1	0.619047619047619
REG3A	0.619047619047619
RERGL	0.619047619047619
RNPS1	0.619047619047619
RPL3L	0.619047619047619
RSPH14	0.619047619047619
RSPH6A	0.619047619047619
RUVBL2	0.619047619047619
SAP25///LRCH4	0.619047619047619
SCGB1A1	0.619047619047619
SEMA6A	0.619047619047619
SEPT5-GP1BB///SEPT5///GP1BB	0.619047619047619
SFRP5	0.619047619047619
SGTA	0.619047619047619
SIT1	0.619047619047619
SIX6	0.619047619047619
SLC25A38	0.619047619047619
SLC6A13	0.619047619047619
SMAD9	0.619047619047619
SMNP	0.619047619047619
SMOX	0.619047619047619
SMTN	0.619047619047619
SNAI1	0.619047619047619
SORBS3	0.619047619047619
SOX14	0.619047619047619
SPRR1A	0.619047619047619
SPRR3	0.619047619047619
SVEP1	0.619047619047619
TCN1	0.619047619047619
THNSL1	0.619047619047619
TM7SF3	0.619047619047619
TMOD2	0.619047619047619
TNP2	0.619047619047619
TP63	0.619047619047619
TRAK1	0.619047619047619
TRAPPC6A	0.619047619047619
TRAPPC9	0.619047619047619
TRIM10	0.619047619047619
TRIM3	0.619047619047619
TSHB	0.619047619047619
TSHZ2	0.619047619047619
TSKS	0.619047619047619
TSPAN7	0.619047619047619
TTBK2	0.619047619047619
TUBB4A	0.619047619047619
TULP4	0.619047619047619
TUT1	0.619047619047619
UGT2B15	0.619047619047619
VAMP5	0.619047619047619
WARS2	0.619047619047619
WDR18	0.619047619047619
WDR25	0.619047619047619
WHAMMP2///WHAMMP3	0.619047619047619
WRNIP1	0.619047619047619
ZC2HC1A	0.619047619047619
ZFY	0.619047619047619
ZIC3	0.619047619047619
ZNF614	0.619047619047619
ACAT2	0.595238095238095
ACSM5	0.595238095238095
ADAMTS7	0.595238095238095
ADTRP	0.595238095238095
AFF2	0.595238095238095
AIM1L	0.595238095238095
ALPI	0.595238095238095
ALPPL2///ALPP	0.595238095238095
ANP32D	0.595238095238095
APEH	0.595238095238095
APH1B	0.595238095238095
AQP4	0.595238095238095
ARID3B	0.595238095238095
ARMC4	0.595238095238095
B4GALT4	0.595238095238095
BICDL1	0.595238095238095
BMPR1B	0.595238095238095
BRF1	0.595238095238095
BTF3P11	0.595238095238095
BTG4	0.595238095238095
CACNA1G	0.595238095238095
CAPN9	0.595238095238095
CASP9	0.595238095238095
CCDC87	0.595238095238095
CDA	0.595238095238095
CDH2	0.595238095238095
CDKN2B	0.595238095238095
CDRT1	0.595238095238095
CDX4	0.595238095238095
CIB1	0.595238095238095
CITED2	0.595238095238095
CMKLR1	0.595238095238095
CNTNAP2	0.595238095238095
COX6C	0.595238095238095
CRLF2	0.595238095238095
CSRNP3	0.595238095238095
CTAGE11P	0.595238095238095
DENND1A	0.595238095238095
DNASE2	0.595238095238095
DOPEY2	0.595238095238095
DRD5	0.595238095238095
DSCR4	0.595238095238095
EDN2	0.595238095238095
EEF1A2	0.595238095238095
EGR4	0.595238095238095
EIF4A3	0.595238095238095
EMILIN1	0.595238095238095
EVI5	0.595238095238095
FAM234B	0.595238095238095
FAM35A	0.595238095238095
FGF22	0.595238095238095
FOXD4L1///FOXD4	0.595238095238095
FOXE1	0.595238095238095
GABRA5	0.595238095238095
GABRB3	0.595238095238095
GAD1	0.595238095238095
GALK2	0.595238095238095
GCC2	0.595238095238095
GLRA3	0.595238095238095
GREM2	0.595238095238095
GUCY1A2	0.595238095238095
GYPB	0.595238095238095
H6PD	0.595238095238095
HBE1	0.595238095238095
HCFC1	0.595238095238095
HDAC6	0.595238095238095
HOXA7	0.595238095238095
HTN1	0.595238095238095
HTR7P1	0.595238095238095
IGFBP6	0.595238095238095
IGSF9B	0.595238095238095
IMP4	0.595238095238095
IQSEC3	0.595238095238095
ITK	0.595238095238095
JRK	0.595238095238095
KCNK3	0.595238095238095
KIAA0087	0.595238095238095
KIAA0141	0.595238095238095
KIF26B	0.595238095238095
KIR2DS1	0.595238095238095
KIR3DL1	0.595238095238095
KLF15	0.595238095238095
KLK13	0.595238095238095
KRT13	0.595238095238095
LAX1	0.595238095238095
LDHAL6B	0.595238095238095
LILRA2	0.595238095238095
LIMD2	0.595238095238095
LINC00328	0.595238095238095
LOC100287852///FAM136A	0.595238095238095
LTC4S	0.595238095238095
MAN1A2	0.595238095238095
MANBA	0.595238095238095
MAP1LC3B	0.595238095238095
MAP2K7	0.595238095238095
MCAM	0.595238095238095
MIR6787///SLC16A3	0.595238095238095
MKRN7P	0.595238095238095
MOBP	0.595238095238095
MOSPD2	0.595238095238095
MST1R	0.595238095238095
MTF1	0.595238095238095
MYBL1	0.595238095238095
MYCT1	0.595238095238095
MYL1	0.595238095238095
MYO1C	0.595238095238095
MYO9A	0.595238095238095
NCALD	0.595238095238095
NDNF	0.595238095238095
NPHS1	0.595238095238095
NPPC	0.595238095238095
NPY1R	0.595238095238095
NRTN	0.595238095238095
OBP2A	0.595238095238095
OBSCN	0.595238095238095
OR1F1	0.595238095238095
OR3A1	0.595238095238095
OSGEP	0.595238095238095
PACRG	0.595238095238095
PCDHGB5	0.595238095238095
PCSK2	0.595238095238095
PCYT1B	0.595238095238095
PEAK1	0.595238095238095
PGD	0.595238095238095
PIK3R2	0.595238095238095
PIK3R4	0.595238095238095
PKNOX1	0.595238095238095
PLA2G3	0.595238095238095
PLAC1	0.595238095238095
PLAC4	0.595238095238095
PMS1	0.595238095238095
POLG2	0.595238095238095
POU1F1	0.595238095238095
POU6F1	0.595238095238095
PRKCH	0.595238095238095
PRSS16	0.595238095238095
PRSS3	0.595238095238095
RAP1GAP	0.595238095238095
RAVER2	0.595238095238095
RBM19	0.595238095238095
RC3H1	0.595238095238095
RELN	0.595238095238095
RFX4	0.595238095238095
RGS4	0.595238095238095
RHAG	0.595238095238095
RHOT2	0.595238095238095
RNASEH2B	0.595238095238095
RNF25	0.595238095238095
RRP9	0.595238095238095
SALL2	0.595238095238095
SCAP	0.595238095238095
SCG5	0.595238095238095
SCMH1	0.595238095238095
SEMA3D	0.595238095238095
SETD3	0.595238095238095
SETMAR	0.595238095238095
SIK2	0.595238095238095
SKA1	0.595238095238095
SLC12A5	0.595238095238095
SLC6A7	0.595238095238095
SLC8A1	0.595238095238095
SMIM8	0.595238095238095
SP140	0.595238095238095
SPINK4	0.595238095238095
SPRY1	0.595238095238095
SREBF2	0.595238095238095
ST3GAL4	0.595238095238095
SUPT4H1	0.595238095238095
SV2B	0.595238095238095
TAAR5	0.595238095238095
TBR1	0.595238095238095
TCAP	0.595238095238095
TCTN1	0.595238095238095
THSD7A	0.595238095238095
TICAM1	0.595238095238095
TNFSF14	0.595238095238095
TPM3	0.595238095238095
TRPV4	0.595238095238095
TSPAN14	0.595238095238095
TSPAN9	0.595238095238095
TSR1	0.595238095238095
TSSC4	0.595238095238095
TTC9	0.595238095238095
UBQLN3	0.595238095238095
UGT2B28	0.595238095238095
USF2	0.595238095238095
VCPIP1	0.595238095238095
WNT10B	0.595238095238095
XRCC1	0.595238095238095
ZBP1	0.595238095238095
ZCCHC24	0.595238095238095
ZNF143	0.595238095238095
ZSCAN18	0.595238095238095
ABCC9	0.571428571428572
ABCD4	0.571428571428572
ACVR2B	0.571428571428572
ADRB3	0.571428571428572
AGT	0.571428571428572
APOBEC2	0.571428571428572
AQP9	0.571428571428572
ARHGAP25	0.571428571428572
ARSJ	0.571428571428572
ASMT	0.571428571428572
ASNA1	0.571428571428572
ATG10	0.571428571428572
ATXN8OS	0.571428571428572
B4GALNT1	0.571428571428572
B4GALT2	0.571428571428572
BCL2L10	0.571428571428572
BCL7C	0.571428571428572
BOK	0.571428571428572
BPHL	0.571428571428572
BTK	0.571428571428572
C2CD3	0.571428571428572
C5AR2	0.571428571428572
C5ORF45	0.571428571428572
C9ORF78	0.571428571428572
CALML3	0.571428571428572
CAMK2A	0.571428571428572
CASP10	0.571428571428572
CCL4	0.571428571428572
CCL5	0.571428571428572
CD1D	0.571428571428572
CD300A	0.571428571428572
CD3D	0.571428571428572
CD96	0.571428571428572
CDC37L1	0.571428571428572
CDH4	0.571428571428572
CDKL5	0.571428571428572
CES1P1	0.571428571428572
CLDN1	0.571428571428572
CLEC4M	0.571428571428572
CLGN	0.571428571428572
CPN2	0.571428571428572
CREBBP	0.571428571428572
CTAGE1	0.571428571428572
CTLA4	0.571428571428572
CTNNAL1	0.571428571428572
CTNNBL1	0.571428571428572
CTSD	0.571428571428572
CYP11A1	0.571428571428572
CYP39A1	0.571428571428572
CYP4F3	0.571428571428572
DGCR5	0.571428571428572
DLX5	0.571428571428572
DNAI2	0.571428571428572
DNASE1L2	0.571428571428572
DNTT	0.571428571428572
DOCK3	0.571428571428572
DOCK6	0.571428571428572
DPP3	0.571428571428572
DPYSL4	0.571428571428572
EBI3	0.571428571428572
ECE2	0.571428571428572
ECHDC3	0.571428571428572
ENTPD3	0.571428571428572
ERC2	0.571428571428572
FABP1	0.571428571428572
FAM117A	0.571428571428572
FBXO2	0.571428571428572
FGF18	0.571428571428572
FOLR3	0.571428571428572
FOXJ1	0.571428571428572
FRMD1	0.571428571428572
GABRD	0.571428571428572
GDPD5	0.571428571428572
GFRA4	0.571428571428572
GH1///CSHL1///CSH1	0.571428571428572
GNAO1	0.571428571428572
GPER1	0.571428571428572
HDAC9	0.571428571428572
HHLA1	0.571428571428572
HMCES	0.571428571428572
HMOX2	0.571428571428572
HPX	0.571428571428572
HSPB11	0.571428571428572
HTR1B	0.571428571428572
ICMT	0.571428571428572
ID3	0.571428571428572
IL1RL1	0.571428571428572
INO80B-WBP1///INO80B	0.571428571428572
IQCG	0.571428571428572
KANSL2	0.571428571428572
KCNB2	0.571428571428572
KCNJ15	0.571428571428572
KIAA0319	0.571428571428572
KIR3DS1	0.571428571428572
KLHL18	0.571428571428572
KLHL2	0.571428571428572
KLHL22	0.571428571428572
KLHL26	0.571428571428572
KLK15	0.571428571428572
KMT2B	0.571428571428572
KRT19P2	0.571428571428572
KRT76	0.571428571428572
LAMA1	0.571428571428572
LINC00675	0.571428571428572
LINC01565	0.571428571428572
LOC100287387	0.571428571428572
LOC100287590	0.571428571428572
LOC100289473	0.571428571428572
LOC100506571	0.571428571428572
LOC102723620	0.571428571428572
LOC102725292///DTX2	0.571428571428572
LOC155060	0.571428571428572
LOR	0.571428571428572
LRRC40	0.571428571428572
MAP3K4	0.571428571428572
MAP7D3	0.571428571428572
MATK	0.571428571428572
MBOAT7	0.571428571428572
MED9	0.571428571428572
MICA///MICB	0.571428571428572
MIP	0.571428571428572
MIR4321///AMH	0.571428571428572
MMP17	0.571428571428572
MRPS17	0.571428571428572
MZB1	0.571428571428572
NAA11	0.571428571428572
NAGPA	0.571428571428572
NDRG2	0.571428571428572
NEU3	0.571428571428572
NLRP3	0.571428571428572
NME8	0.571428571428572
NOCT	0.571428571428572
ODF2	0.571428571428572
OR10J1	0.571428571428572
OR2B6	0.571428571428572
OR3A3	0.571428571428572
OR7E14P	0.571428571428572
OXT	0.571428571428572
PCDHGA3///PCDHGA5///PCDHGA6///PCDHGA10///PCDHGA11///PCDHGA12///PCDHGC3	0.571428571428572
PDCD11	0.571428571428572
PDE3B	0.571428571428572
PDE6B	0.571428571428572
PDK1	0.571428571428572
PDSS2	0.571428571428572
PDZK1IP1	0.571428571428572
PIR-FIGF///FIGF	0.571428571428572
PITX2	0.571428571428572
PKP1	0.571428571428572
PLEKHS1	0.571428571428572
POU5F1P4	0.571428571428572
PPCDC	0.571428571428572
PRH1-PRR4///PRR4	0.571428571428572
PRIM2B///PRIM2	0.571428571428572
PSG4	0.571428571428572
RAB36	0.571428571428572
RAB9BP1	0.571428571428572
RANGAP1	0.571428571428572
RFC2	0.571428571428572
RRAGC	0.571428571428572
RRP8	0.571428571428572
RS1	0.571428571428572
SAYSD1	0.571428571428572
SEMA6B	0.571428571428572
SFTPC	0.571428571428572
SIGLEC9	0.571428571428572
SLC17A2	0.571428571428572
SLC22A1	0.571428571428572
SLC52A2	0.571428571428572
SOX17	0.571428571428572
SPAG16	0.571428571428572
SRGAP3	0.571428571428572
STARD8	0.571428571428572
SYT11	0.571428571428572
TAS2R3	0.571428571428572
TBXAS1	0.571428571428572
TDRD3	0.571428571428572
THOC2	0.571428571428572
TNNT3	0.571428571428572
TP53TG1	0.571428571428572
TP53TG3B///TP53TG3D///TP53TG3C///TP53TG3	0.571428571428572
TPSAB1	0.571428571428572
TPST1	0.571428571428572
TRAV8-3	0.571428571428572
TRIM23	0.571428571428572
TRMT1	0.571428571428572
TRO	0.571428571428572
TRPC6	0.571428571428572
TRPM8	0.571428571428572
TYR	0.571428571428572
UBE4B	0.571428571428572
UGT8	0.571428571428572
UNC119B	0.571428571428572
UPK3A	0.571428571428572
URB2	0.571428571428572
WNT1	0.571428571428572
WNT6	0.571428571428572
XPNPEP2	0.571428571428572
ZC2HC1C	0.571428571428572
ZNF134	0.571428571428572
ZNF142	0.571428571428572
ZNF318	0.571428571428572
ZNF711	0.571428571428572
ZXDC	0.571428571428572
ABCG1	0.547619047619048
ACAA1	0.547619047619048
ADCK2	0.547619047619048
ADCY10	0.547619047619048
ADRA1A	0.547619047619048
ADRA2A	0.547619047619048
ADRA2C	0.547619047619048
AFF3	0.547619047619048
AHSG	0.547619047619048
ALOX12B	0.547619047619048
AMBRA1	0.547619047619048
ANKMY1	0.547619047619048
ANXA13	0.547619047619048
APAF1	0.547619047619048
AQP3	0.547619047619048
ARHGAP11A	0.547619047619048
ARHGAP22	0.547619047619048
ARSF	0.547619047619048
ASB7	0.547619047619048
ASB9	0.547619047619048
ATF5	0.547619047619048
ATF7	0.547619047619048
BSDC1	0.547619047619048
C10ORF2	0.547619047619048
C1ORF123	0.547619047619048
CAV3	0.547619047619048
CCL20	0.547619047619048
CCL7	0.547619047619048
CCNJL	0.547619047619048
CDH18	0.547619047619048
CEMP1///AMDHD2	0.547619047619048
CENPI	0.547619047619048
CGREF1	0.547619047619048
CIC	0.547619047619048
CLCN1	0.547619047619048
CLDN6	0.547619047619048
CLEC5A	0.547619047619048
CLIP4	0.547619047619048
COA7	0.547619047619048
COQ10B	0.547619047619048
CSF2RA	0.547619047619048
CTNS	0.547619047619048
CXORF36	0.547619047619048
CXORF57	0.547619047619048
CYB5R1	0.547619047619048
CYP1A2	0.547619047619048
CYP26A1	0.547619047619048
CYTH4	0.547619047619048
DDR1-AS1	0.547619047619048
DDX10	0.547619047619048
DGKH	0.547619047619048
DHX58	0.547619047619048
DLGAP2	0.547619047619048
DPAGT1	0.547619047619048
DUSP3	0.547619047619048
DUSP7	0.547619047619048
DYM	0.547619047619048
ECEL1	0.547619047619048
EIF2B4	0.547619047619048
ELP4	0.547619047619048
ERC2-IT1	0.547619047619048
ESRRB	0.547619047619048
EXOSC7	0.547619047619048
FADD	0.547619047619048
FAM106A	0.547619047619048
FAM13C	0.547619047619048
FAM205BP	0.547619047619048
FANCG	0.547619047619048
FAT2	0.547619047619048
FGF1	0.547619047619048
FGF21	0.547619047619048
FGF23	0.547619047619048
FGF3	0.547619047619048
FLOT2	0.547619047619048
FNBP1L	0.547619047619048
FSD1	0.547619047619048
FZD10	0.547619047619048
GADD45GIP1	0.547619047619048
GAP43	0.547619047619048
GAS2	0.547619047619048
GIMAP5	0.547619047619048
GLUD2	0.547619047619048
GNRH2	0.547619047619048
GRIA3	0.547619047619048
GSTM1	0.547619047619048
HCG18	0.547619047619048
HCG8///ZNRD1ASP	0.547619047619048
HCN2	0.547619047619048
HES2	0.547619047619048
HFE	0.547619047619048
HIST1H3I	0.547619047619048
HPD	0.547619047619048
HPSE	0.547619047619048
HSF2BP	0.547619047619048
IFNA7	0.547619047619048
IFT22	0.547619047619048
IGHMBP2	0.547619047619048
IGLL1	0.547619047619048
IL19	0.547619047619048
IL9R	0.547619047619048
IMPG2	0.547619047619048
IQCA1	0.547619047619048
ITGA5	0.547619047619048
KCNJ4	0.547619047619048
KDM6B	0.547619047619048
KHDC1L	0.547619047619048
KIR2DS2///KIR2DS4///KIR2DS1///KIR2DL3///KIR2DL2///KIR2DL1	0.547619047619048
KRT10	0.547619047619048
LOC101927446///GTPBP10	0.547619047619048
LOC101929165	0.547619047619048
LOXL1	0.547619047619048
LPO	0.547619047619048
LRP5L	0.547619047619048
MAGI2	0.547619047619048
MCF2L-AS1	0.547619047619048
ME1	0.547619047619048
MERTK	0.547619047619048
METTL5	0.547619047619048
MIA	0.547619047619048
MIR6789///PLEKHJ1	0.547619047619048
MMRN1	0.547619047619048
MSRA	0.547619047619048
MTA1	0.547619047619048
MUC3B	0.547619047619048
MYBPC1	0.547619047619048
MYH7B	0.547619047619048
MYO15B	0.547619047619048
NCAN	0.547619047619048
NFASC	0.547619047619048
NOX1	0.547619047619048
NR0B1	0.547619047619048
NRL	0.547619047619048
NT5DC3	0.547619047619048
NUDT3	0.547619047619048
NUP50	0.547619047619048
OR1A1	0.547619047619048
OR1F2P	0.547619047619048
OR7E19P	0.547619047619048
OVOL3	0.547619047619048
PDHB	0.547619047619048
PDZD3	0.547619047619048
PEX5	0.547619047619048
PGRMC2	0.547619047619048
PHF1	0.547619047619048
PID1	0.547619047619048
PLA2G1B	0.547619047619048
PLEKHB2	0.547619047619048
PMCH	0.547619047619048
PMS2P4	0.547619047619048
POLD2	0.547619047619048
POLE3	0.547619047619048
POM121L2	0.547619047619048
PPID	0.547619047619048
PPIH	0.547619047619048
PQLC3	0.547619047619048
PRKAA2	0.547619047619048
PRMT8	0.547619047619048
PSORS1C1	0.547619047619048
PTAFR	0.547619047619048
PTPRU	0.547619047619048
PUDP	0.547619047619048
PURA	0.547619047619048
QTRT1	0.547619047619048
RAG2	0.547619047619048
RAI1	0.547619047619048
RALY	0.547619047619048
RAMP2	0.547619047619048
RBM8A	0.547619047619048
RBMS3	0.547619047619048
RBP3	0.547619047619048
RIPK4	0.547619047619048
RNF4	0.547619047619048
RPIA	0.547619047619048
RPL10L	0.547619047619048
RRAD	0.547619047619048
S100G	0.547619047619048
SAMD4A	0.547619047619048
SARM1	0.547619047619048
SAV1	0.547619047619048
SCAMP5	0.547619047619048
SELPLG	0.547619047619048
SERPINI2	0.547619047619048
SFMBT1	0.547619047619048
SHANK2	0.547619047619048
SLAMF1	0.547619047619048
SLC11A1	0.547619047619048
SLC12A8	0.547619047619048
SLC22A17	0.547619047619048
SLC2A9	0.547619047619048
SLC7A11	0.547619047619048
SLC7A9	0.547619047619048
SLITRK5	0.547619047619048
SMAD3	0.547619047619048
SMR3B	0.547619047619048
SNORA64///RPS2	0.547619047619048
SNTA1	0.547619047619048
SNTB1	0.547619047619048
SNX17	0.547619047619048
SOCS6	0.547619047619048
SOX30	0.547619047619048
STIL	0.547619047619048
STX2	0.547619047619048
SV2A	0.547619047619048
SV2C	0.547619047619048
SYNJ2	0.547619047619048
TBX21	0.547619047619048
TCHH	0.547619047619048
TEKT2	0.547619047619048
TEX264	0.547619047619048
TFAM	0.547619047619048
TLK2	0.547619047619048
TMEM33	0.547619047619048
TMEM59L	0.547619047619048
TOR3A	0.547619047619048
TRIM66	0.547619047619048
TSEN2	0.547619047619048
TSPAN15	0.547619047619048
TXLNGY	0.547619047619048
UBAC1	0.547619047619048
UBE2G1	0.547619047619048
UBE3A	0.547619047619048
UBIAD1	0.547619047619048
ULBP1	0.547619047619048
USP14	0.547619047619048
VCX2	0.547619047619048
VDR	0.547619047619048
WHRN	0.547619047619048
WNT2B	0.547619047619048
WNT5B	0.547619047619048
ZBED1	0.547619047619048
ZBTB17	0.547619047619048
ZBTB6	0.547619047619048
ZCCHC4	0.547619047619048
ZNF287	0.547619047619048
ZNF446	0.547619047619048
ZNF573	0.547619047619048
ZPBP	0.547619047619048
ABHD5	0.523809523809524
ACAP1	0.523809523809524
ACTA1	0.523809523809524
ADAP1	0.523809523809524
ADRA1D	0.523809523809524
AGBL3	0.523809523809524
AIPL1	0.523809523809524
ALB	0.523809523809524
AMELX	0.523809523809524
AP3B2	0.523809523809524
APBB1	0.523809523809524
APBB1IP	0.523809523809524
APLP1	0.523809523809524
ARG1	0.523809523809524
ARPC4-TTLL3///ARPC4	0.523809523809524
ASB4	0.523809523809524
ASGR1	0.523809523809524
ASIC1	0.523809523809524
ATP1B3	0.523809523809524
BAZ2B	0.523809523809524
BCAS4	0.523809523809524
BCHE	0.523809523809524
BET1L	0.523809523809524
BLK	0.523809523809524
BPNT1	0.523809523809524
BRSK2	0.523809523809524
C1ORF116	0.523809523809524
C1ORF54	0.523809523809524
CACNG2	0.523809523809524
CCL16	0.523809523809524
CCR10	0.523809523809524
CD209	0.523809523809524
CD28	0.523809523809524
CDH9	0.523809523809524
CHODL	0.523809523809524
CISD1	0.523809523809524
CLCA4	0.523809523809524
CLCN7	0.523809523809524
CLEC1B	0.523809523809524
CLMN	0.523809523809524
CNN1	0.523809523809524
COLEC12	0.523809523809524
CTPS1	0.523809523809524
CYP3A7-CYP3A51P///CYP3A7	0.523809523809524
CYP4F2///CYP4F3	0.523809523809524
DDAH2	0.523809523809524
DES	0.523809523809524
DHTKD1	0.523809523809524
DLG4	0.523809523809524
DMTN	0.523809523809524
DNAJB12	0.523809523809524
DNAJC4	0.523809523809524
DNAJC6	0.523809523809524
DR1	0.523809523809524
ECSIT	0.523809523809524
EGFL8///PPT2	0.523809523809524
EIF2B3	0.523809523809524
ELSPBP1	0.523809523809524
ERG	0.523809523809524
ERV9-1	0.523809523809524
ETV5	0.523809523809524
FABP3	0.523809523809524
FCGR3B	0.523809523809524
FGF8	0.523809523809524
FHOD3	0.523809523809524
FLJ42627	0.523809523809524
GADD45G	0.523809523809524
GNAQ	0.523809523809524
GORASP1	0.523809523809524
GPHN	0.523809523809524
GPLD1	0.523809523809524
GPR12	0.523809523809524
GPR37L1	0.523809523809524
GRIA1	0.523809523809524
GRIP1	0.523809523809524
GSPT2	0.523809523809524
HCAR3	0.523809523809524
HCFC1R1	0.523809523809524
HCN4	0.523809523809524
HECTD4	0.523809523809524
HGH1	0.523809523809524
HLX	0.523809523809524
HNRNPCL4///HNRNPCL3///HNRNPCL2///HNRNPCL1	0.523809523809524
HRG	0.523809523809524
HRH1	0.523809523809524
HSD17B2	0.523809523809524
HTR1E	0.523809523809524
HTR7P1///HTR7	0.523809523809524
IFNG	0.523809523809524
IGHV4-31///IGHM///IGHG3///IGHG1///IGHA1	0.523809523809524
IL21	0.523809523809524
KCNA3	0.523809523809524
KCND2	0.523809523809524
KCNG2	0.523809523809524
KCTD2	0.523809523809524
KDM4A	0.523809523809524
KIAA1644	0.523809523809524
KLHDC10	0.523809523809524
KRTAP1-1	0.523809523809524
LDB3	0.523809523809524
LEP	0.523809523809524
LILRB4	0.523809523809524
LIM2	0.523809523809524
LIME1	0.523809523809524
LIMS2	0.523809523809524
LOC100505534	0.523809523809524
LOC101927137///KIAA1456	0.523809523809524
LOC101927338///KCNQ1OT1	0.523809523809524
LOC101929148	0.523809523809524
LOC101929597///TBCD	0.523809523809524
LOC101929726	0.523809523809524
LOC101930361///LOC101929970///CHRFAM7A///CHRNA7	0.523809523809524
LOC102725213///LOC100507387///FAM153A///FAM153B	0.523809523809524
LOC401021///HOXD4///HOXD3	0.523809523809524
LOC441204	0.523809523809524
LOC51145	0.523809523809524
LPCAT3	0.523809523809524
LUZP4	0.523809523809524
MAP3K10	0.523809523809524
MCOLN1	0.523809523809524
MGMT	0.523809523809524
MIR7112///BOP1	0.523809523809524
MITF	0.523809523809524
MKKS	0.523809523809524
MMP10	0.523809523809524
MOB4	0.523809523809524
MPPED1	0.523809523809524
MREG	0.523809523809524
MS4A2	0.523809523809524
MSH3	0.523809523809524
MUC3B///MUC3A	0.523809523809524
MXRA8	0.523809523809524
NAAA	0.523809523809524
NACC2	0.523809523809524
NDUFC2-KCTD14///NDUFC2	0.523809523809524
NELL2	0.523809523809524
NFATC4	0.523809523809524
NKX2-5	0.523809523809524
NPHP1	0.523809523809524
NSUN6	0.523809523809524
OLAH	0.523809523809524
OR10H3	0.523809523809524
OR1D5	0.523809523809524
OR2B2	0.523809523809524
ORC5	0.523809523809524
OSBPL3	0.523809523809524
OTUD3	0.523809523809524
P2RX3	0.523809523809524
PALB2	0.523809523809524
